Date,Open,High,Low,Close,Adj Close,Volume
1984-02-13,9.593750,9.593750,9.500000,9.531250,0.953739,1844800
1984-02-14,9.546875,9.656250,9.484375,9.546875,0.955302,1462400
1984-02-15,9.609375,9.687500,9.578125,9.593750,0.959993,1451200
1984-02-16,9.562500,9.625000,9.531250,9.578125,0.958429,1636000
1984-02-17,9.453125,9.531250,9.359375,9.390625,0.950208,1367200
1984-02-21,9.375000,9.390625,9.250000,9.250000,0.935979,1588000
1984-02-22,9.250000,9.281250,9.140625,9.140625,0.924911,1256800
1984-02-23,9.156250,9.234375,9.140625,9.218750,0.932817,1709600
1984-02-24,9.250000,9.687500,9.234375,9.593750,0.970762,1991200
1984-02-27,9.562500,9.593750,9.375000,9.484375,0.959694,1491200
1984-02-28,9.421875,9.546875,9.343750,9.375000,0.948627,1280000
1984-02-29,9.390625,9.515625,9.281250,9.421875,0.953370,1348000
1984-03-01,9.406250,9.546875,9.375000,9.500000,0.961275,1558400
1984-03-02,9.578125,9.687500,9.562500,9.656250,0.977086,1865600
1984-03-05,9.625000,9.656250,9.562500,9.593750,0.970762,859200
1984-03-06,9.562500,9.625000,9.546875,9.562500,0.967600,623200
1984-03-07,9.484375,9.484375,9.390625,9.437500,0.954951,718400
1984-03-08,9.390625,9.468750,9.343750,9.375000,0.948627,1580000
1984-03-09,9.343750,9.343750,9.234375,9.343750,0.945465,901600
1984-03-12,9.359375,9.437500,9.312500,9.390625,0.950208,981600
1984-03-13,9.500000,9.546875,9.468750,9.531250,0.964437,1800800
1984-03-14,9.531250,9.546875,9.437500,9.468750,0.958113,1798400
1984-03-15,9.437500,9.484375,9.375000,9.375000,0.948627,761600
1984-03-16,9.750000,9.750000,9.593750,9.703125,0.981829,3072800
1984-03-19,9.500000,9.546875,9.484375,9.531250,0.964437,682400
1984-03-20,9.500000,9.578125,9.453125,9.500000,0.961275,1119200
1984-03-21,9.437500,9.484375,9.406250,9.421875,0.953370,732800
1984-03-22,9.406250,9.406250,9.265625,9.281250,0.939141,821600
1984-03-23,9.281250,9.281250,9.187500,9.234375,0.934397,1475200
1984-03-26,9.234375,9.234375,9.015625,9.140625,0.924911,899200
1984-03-27,9.125000,9.281250,9.109375,9.265625,0.937559,547200
1984-03-28,9.296875,9.312500,9.218750,9.312500,0.942302,848800
1984-03-29,9.312500,9.312500,9.140625,9.218750,0.932817,615200
1984-03-30,9.156250,9.187500,9.046875,9.093750,0.920167,649600
1984-04-02,9.125000,9.125000,8.781250,8.843750,0.894872,1591200
1984-04-03,8.843750,8.890625,8.812500,8.890625,0.899614,1845600
1984-04-04,8.875000,8.937500,8.828125,8.890625,0.899614,2060800
1984-04-05,8.890625,8.937500,8.734375,8.734375,0.883804,1212800
1984-04-06,8.750000,8.796875,8.656250,8.734375,0.883804,2356800
1984-04-09,8.812500,9.015625,8.781250,9.015625,0.912263,1436800
1984-04-10,8.984375,9.062500,8.968750,9.015625,0.912263,860800
1984-04-11,8.984375,8.984375,8.875000,8.890625,0.899614,1105600
1984-04-12,8.906250,9.109375,8.828125,9.062500,0.917006,1949600
1984-04-13,9.031250,9.093750,8.953125,8.953125,0.905939,1504000
1984-04-16,8.937500,9.109375,8.906250,9.109375,0.921749,640000
1984-04-17,9.062500,9.156250,9.015625,9.093750,0.920167,607200
1984-04-18,9.093750,9.093750,8.937500,9.000000,0.910682,1062400
1984-04-19,9.015625,9.109375,8.953125,9.078125,0.918587,1293600
1984-04-23,9.093750,9.187500,9.093750,9.093750,0.920167,1199200
1984-04-24,9.171875,9.468750,9.140625,9.343750,0.945465,2152000
1984-04-25,9.312500,9.375000,9.296875,9.328125,0.943884,917600
1984-04-26,9.359375,9.375000,9.281250,9.312500,0.942302,1008800
1984-04-27,9.312500,9.328125,9.281250,9.296875,0.940722,1156000
1984-04-30,9.296875,9.453125,9.296875,9.453125,0.956533,1124800
1984-05-01,9.453125,9.687500,9.453125,9.640625,0.975504,2880000
1984-05-02,9.656250,9.656250,9.593750,9.625000,0.973924,1233600
1984-05-03,9.625000,9.625000,9.562500,9.609375,0.972342,910400
1984-05-04,9.562500,9.593750,9.406250,9.437500,0.954951,1056800
1984-05-07,9.453125,9.531250,9.375000,9.515625,0.962856,907200
1984-05-08,9.515625,9.859375,9.500000,9.750000,0.986572,1609600
1984-05-09,9.765625,9.781250,9.500000,9.593750,0.970762,1325600
1984-05-10,9.578125,9.687500,9.562500,9.562500,0.967600,2383200
1984-05-11,9.531250,9.562500,9.437500,9.468750,0.958113,761600
1984-05-14,9.468750,9.500000,9.406250,9.468750,0.958113,630400
1984-05-15,9.500000,9.515625,9.437500,9.453125,0.956533,1054400
1984-05-16,9.515625,9.515625,9.453125,9.453125,0.956533,719200
1984-05-17,9.437500,9.453125,9.328125,9.375000,0.948627,1435200
1984-05-18,9.375000,9.406250,9.250000,9.312500,0.942302,860800
1984-05-21,9.218750,9.234375,9.125000,9.125000,0.933986,1083200
1984-05-22,9.125000,9.171875,9.062500,9.171875,0.938784,986400
1984-05-23,9.187500,9.296875,9.156250,9.250000,0.946781,1264800
1984-05-24,9.265625,9.296875,9.203125,9.250000,0.946781,1154400
1984-05-25,9.250000,9.281250,9.125000,9.156250,0.937185,1350400
1984-05-29,9.234375,9.250000,9.125000,9.140625,0.935586,804800
1984-05-30,9.125000,9.343750,9.000000,9.171875,0.938784,1752800
1984-05-31,9.218750,9.375000,9.187500,9.359375,0.957976,2266400
1984-06-01,9.375000,9.437500,9.375000,9.437500,0.965972,1777600
1984-06-04,9.531250,9.562500,9.453125,9.500000,0.972369,1352000
1984-06-05,9.484375,9.500000,9.406250,9.468750,0.969170,780000
1984-06-06,9.484375,9.562500,9.453125,9.562500,0.978767,1686400
1984-06-07,9.593750,9.609375,9.531250,9.562500,0.978767,487200
1984-06-08,9.593750,9.609375,9.531250,9.562500,0.978767,804000
1984-06-11,9.593750,9.593750,9.390625,9.437500,0.965972,480800
1984-06-12,9.343750,9.468750,9.343750,9.437500,0.965972,756800
1984-06-13,9.468750,9.484375,9.359375,9.375000,0.959576,948000
1984-06-14,9.375000,9.390625,9.296875,9.343750,0.956377,741600
1984-06-15,9.375000,9.437500,9.328125,9.328125,0.954777,903200
1984-06-18,9.328125,9.562500,9.328125,9.562500,0.978767,1140800
1984-06-19,9.625000,9.687500,9.562500,9.640625,0.986763,1271200
1984-06-20,9.609375,9.796875,9.531250,9.796875,1.002756,2456800
1984-06-21,9.718750,10.031250,9.703125,9.890625,1.012352,3321600
1984-06-22,9.875000,9.968750,9.828125,9.906250,1.013951,1068000
1984-06-25,9.937500,9.937500,9.859375,9.890625,1.012352,627200
1984-06-26,9.843750,9.843750,9.625000,9.671875,0.989962,1288800
1984-06-27,9.656250,9.671875,9.500000,9.531250,0.975568,1929600
1984-06-28,9.531250,9.625000,9.531250,9.578125,0.980365,1432800
1984-06-29,9.593750,9.734375,9.593750,9.640625,0.986763,1920000
1984-07-02,9.640625,9.671875,9.468750,9.531250,0.975568,469600
1984-07-03,9.468750,9.468750,9.390625,9.421875,0.964373,840000
1984-07-05,9.437500,9.468750,9.390625,9.421875,0.964373,632000
1984-07-06,9.343750,9.421875,9.328125,9.421875,0.964373,772800
1984-07-09,9.437500,9.609375,9.343750,9.562500,0.978767,1712000
1984-07-10,9.578125,9.625000,9.515625,9.593750,0.981965,1020000
1984-07-11,9.593750,9.671875,9.531250,9.562500,0.978767,1308800
1984-07-12,9.531250,9.546875,9.390625,9.468750,0.969170,1931200
1984-07-13,9.468750,9.546875,9.359375,9.375000,0.959576,1028800
1984-07-16,9.437500,9.578125,9.390625,9.578125,0.980365,971200
1984-07-17,9.531250,9.656250,9.515625,9.546875,0.977167,940800
1984-07-18,9.562500,9.578125,9.375000,9.421875,0.964373,1152800
1984-07-19,9.437500,9.468750,9.375000,9.406250,0.962774,1294400
1984-07-20,9.406250,9.484375,9.343750,9.390625,0.961174,1961600
1984-07-23,9.312500,9.343750,9.218750,9.312500,0.953178,1974400
1984-07-24,9.359375,9.359375,9.265625,9.281250,0.949979,996000
1984-07-25,9.312500,9.562500,9.296875,9.453125,0.967572,1284800
1984-07-26,9.468750,9.718750,9.375000,9.671875,0.989962,2390400
1984-07-27,9.640625,9.703125,9.546875,9.546875,0.977167,1300800
1984-07-30,9.531250,9.546875,9.406250,9.437500,0.965972,1196000
1984-07-31,9.453125,9.500000,9.421875,9.437500,0.965972,1280000
1984-08-01,9.531250,9.671875,9.484375,9.593750,0.981965,2936000
1984-08-02,9.625000,9.859375,9.593750,9.859375,1.009153,3096800
1984-08-03,10.000000,10.265625,9.968750,10.171875,1.041139,6530400
1984-08-06,10.312500,10.437500,10.156250,10.218750,1.045937,4123200
1984-08-07,10.031250,10.484375,10.000000,10.437500,1.068327,4146400
1984-08-08,10.406250,10.437500,10.187500,10.203125,1.044338,2022400
1984-08-09,10.312500,10.593750,10.281250,10.468750,1.071525,1863200
1984-08-10,10.609375,10.687500,10.375000,10.421875,1.066728,4153600
1984-08-13,10.375000,10.437500,10.296875,10.375000,1.061930,1045600
1984-08-14,10.437500,10.437500,10.156250,10.218750,1.045937,2272800
1984-08-15,10.187500,10.296875,10.156250,10.171875,1.041139,1552800
1984-08-16,10.187500,10.437500,10.187500,10.375000,1.061930,4357600
1984-08-17,10.421875,10.453125,10.343750,10.390625,1.063529,2640800
1984-08-20,10.281250,10.328125,10.234375,10.328125,1.068053,1248000
1984-08-21,10.328125,10.562500,10.296875,10.468750,1.082595,4577600
1984-08-22,10.437500,10.546875,10.265625,10.281250,1.063206,2988800
1984-08-23,10.312500,10.406250,10.281250,10.359375,1.071285,908000
1984-08-24,10.390625,10.468750,10.343750,10.437500,1.079364,1129600
1984-08-27,10.406250,10.421875,10.312500,10.359375,1.071285,644800
1984-08-28,10.375000,10.390625,10.328125,10.390625,1.074517,700800
1984-08-29,10.421875,10.437500,10.281250,10.296875,1.064821,979200
1984-08-30,10.265625,10.343750,10.265625,10.265625,1.061590,548000
1984-08-31,10.296875,10.343750,10.250000,10.312500,1.066438,671200
1984-09-04,10.312500,10.312500,10.171875,10.203125,1.055127,686400
1984-09-05,10.140625,10.250000,10.125000,10.187500,1.053511,1828000
1984-09-06,10.203125,10.296875,10.171875,10.218750,1.056743,1531200
1984-09-07,10.125000,10.171875,9.890625,9.906250,1.024426,3361600
1984-09-10,9.859375,9.937500,9.828125,9.843750,1.017963,1093600
1984-09-11,9.921875,9.968750,9.812500,9.812500,1.014731,2400000
1984-09-12,9.781250,9.828125,9.734375,9.796875,1.013116,1656800
1984-09-13,9.812500,10.000000,9.718750,9.984375,1.032506,2223200
1984-09-14,10.062500,10.109375,10.000000,10.078125,1.042200,2990400
1984-09-17,9.968750,10.062500,9.953125,9.968750,1.030890,1876000
1984-09-18,9.968750,10.000000,9.781250,9.812500,1.014731,1950400
1984-09-19,9.843750,9.968750,9.812500,9.843750,1.017963,1644000
1984-09-20,9.843750,9.906250,9.796875,9.843750,1.017963,4268800
1984-09-21,9.843750,9.875000,9.640625,9.640625,0.996957,2319200
1984-09-24,9.656250,9.812500,9.656250,9.718750,1.005036,1228800
1984-09-25,9.734375,9.750000,9.640625,9.656250,0.998573,1663200
1984-09-26,9.656250,9.656250,9.500000,9.578125,0.990495,1959200
1984-09-27,9.578125,9.593750,9.546875,9.593750,0.992110,679200
1984-09-28,9.562500,9.562500,9.453125,9.453125,0.977568,1201600
1984-10-01,9.453125,9.531250,9.437500,9.468750,0.979183,1092800
1984-10-02,9.500000,9.593750,9.406250,9.406250,0.972720,2521600
1984-10-03,9.359375,9.484375,9.359375,9.453125,0.977568,992800
1984-10-04,9.500000,9.546875,9.468750,9.500000,0.982415,988800
1984-10-05,9.531250,9.625000,9.468750,9.531250,0.985647,1758400
1984-10-08,9.578125,9.625000,9.531250,9.593750,0.992110,427200
1984-10-09,9.593750,9.734375,9.593750,9.656250,0.998573,1641600
1984-10-10,9.703125,9.734375,9.546875,9.718750,1.005036,1783200
1984-10-11,9.734375,9.843750,9.671875,9.812500,1.014731,1801600
1984-10-12,9.828125,9.937500,9.750000,9.828125,1.016347,1302400
1984-10-15,9.812500,10.000000,9.781250,10.000000,1.034121,1697600
1984-10-16,9.984375,9.984375,9.843750,9.937500,1.027658,1136800
1984-10-17,9.906250,10.031250,9.859375,9.921875,1.026042,768000
1984-10-18,9.968750,10.312500,9.890625,10.312500,1.066438,2640800
1984-10-19,10.562500,10.640625,10.390625,10.546875,1.090674,5241600
1984-10-22,10.468750,10.484375,10.281250,10.296875,1.064821,1293600
1984-10-23,10.265625,10.359375,10.234375,10.281250,1.063206,1836000
1984-10-24,10.250000,10.296875,10.203125,10.203125,1.055127,1205600
1984-10-25,10.203125,10.343750,10.171875,10.281250,1.063206,1352000
1984-10-26,10.250000,10.265625,10.187500,10.218750,1.056743,1062400
1984-10-29,10.218750,10.265625,10.171875,10.203125,1.055127,436800
1984-10-30,10.250000,10.343750,10.234375,10.265625,1.061590,1187200
1984-10-31,10.218750,10.281250,10.171875,10.171875,1.051895,994400
1984-11-01,10.203125,10.343750,10.187500,10.281250,1.063206,1137600
1984-11-02,10.312500,10.484375,10.281250,10.406250,1.076132,1459200
1984-11-05,10.406250,10.468750,10.375000,10.468750,1.082595,1068000
1984-11-06,10.468750,10.593750,10.437500,10.562500,1.092291,2390400
1984-11-07,10.515625,10.515625,10.281250,10.343750,1.069669,2380000
1984-11-08,10.312500,10.359375,10.250000,10.312500,1.066438,1056000
1984-11-09,10.359375,10.390625,10.218750,10.218750,1.056743,1437600
1984-11-12,10.218750,10.296875,10.203125,10.296875,1.064821,899200
1984-11-13,10.250000,10.296875,10.187500,10.203125,1.055127,1346400
1984-11-14,10.234375,10.328125,10.203125,10.250000,1.059974,796000
1984-11-15,10.265625,10.312500,10.203125,10.250000,1.059974,875200
1984-11-16,10.218750,10.218750,9.843750,9.937500,1.038421,1592800
1984-11-19,9.968750,10.015625,9.953125,9.984375,1.043320,882400
1984-11-20,9.984375,10.109375,9.984375,10.078125,1.053117,1568800
1984-11-21,10.093750,10.109375,9.953125,10.109375,1.056382,1633600
1984-11-23,10.125000,10.281250,10.125000,10.281250,1.074343,1176800
1984-11-26,10.281250,10.359375,10.250000,10.343750,1.080873,1288000
1984-11-27,10.343750,10.359375,10.312500,10.312500,1.077608,1130400
1984-11-28,10.343750,10.359375,10.156250,10.156250,1.061280,1361600
1984-11-29,9.968750,9.968750,9.796875,9.890625,1.033524,1888000
1984-11-30,9.812500,9.828125,9.671875,9.781250,1.022094,2052000
1984-12-03,9.750000,9.812500,9.640625,9.796875,1.023727,1136800
1984-12-04,9.796875,9.875000,9.781250,9.843750,1.028626,1861600
1984-12-05,9.875000,9.875000,9.765625,9.796875,1.023727,1212800
1984-12-06,9.765625,9.781250,9.656250,9.703125,1.013931,1444800
1984-12-07,9.687500,9.734375,9.640625,9.671875,1.010666,720800
1984-12-10,9.640625,9.859375,9.640625,9.765625,1.020462,1237600
1984-12-11,9.796875,9.843750,9.734375,9.796875,1.023727,929600
1984-12-12,9.796875,9.828125,9.765625,9.796875,1.023727,788000
1984-12-13,9.828125,9.859375,9.703125,9.750000,1.018829,1483200
1984-12-14,9.750000,9.906250,9.750000,9.859375,1.030258,1932000
1984-12-17,9.875000,9.921875,9.796875,9.921875,1.036789,2086400
1984-12-18,10.000000,10.093750,9.937500,10.078125,1.053117,2958400
1984-12-19,10.093750,10.156250,9.906250,10.000000,1.044953,2177600
1984-12-20,10.031250,10.078125,9.906250,9.906250,1.035156,887200
1984-12-21,9.875000,9.937500,9.765625,9.859375,1.030258,2685600
1984-12-24,9.921875,9.984375,9.890625,9.968750,1.041688,549600
1984-12-26,9.937500,9.968750,9.937500,9.953125,1.040055,173600
1984-12-27,9.984375,9.984375,9.859375,9.906250,1.035156,815200
1984-12-28,9.921875,9.921875,9.796875,9.875000,1.031891,1151200
1984-12-31,9.875000,9.875000,9.796875,9.828125,1.026993,952000
1985-01-02,9.875000,9.890625,9.718750,9.796875,1.023727,772800
1985-01-03,9.812500,9.906250,9.718750,9.765625,1.020462,1835200
1985-01-04,9.734375,9.765625,9.703125,9.750000,1.018829,2045600
1985-01-07,9.812500,9.843750,9.765625,9.843750,1.028626,725600
1985-01-08,9.812500,9.859375,9.718750,9.750000,1.018829,1064000
1985-01-09,9.796875,9.875000,9.796875,9.828125,1.026993,1321600
1985-01-10,9.828125,9.921875,9.765625,9.875000,1.031891,3328800
1985-01-11,9.921875,10.000000,9.828125,10.000000,1.044953,1792000
1985-01-14,9.968750,10.187500,9.953125,10.156250,1.061280,1712000
1985-01-15,10.250000,10.328125,10.156250,10.234375,1.069444,4849600
1985-01-16,10.265625,10.281250,10.187500,10.218750,1.067811,3081600
1985-01-17,10.250000,10.250000,10.171875,10.187500,1.064546,1724000
1985-01-18,10.234375,10.281250,10.156250,10.156250,1.061280,1880800
1985-01-21,10.187500,10.546875,10.156250,10.500000,1.097201,6085600
1985-01-22,10.531250,10.531250,10.406250,10.437500,1.090670,2243200
1985-01-23,10.484375,10.546875,10.375000,10.546875,1.102099,1799200
1985-01-24,10.546875,10.546875,10.375000,10.421875,1.089037,1627200
1985-01-25,10.437500,10.500000,10.406250,10.421875,1.089037,1984000
1985-01-28,10.437500,10.546875,10.218750,10.406250,1.087404,2135200
1985-01-29,10.406250,10.406250,10.250000,10.406250,1.087404,1407200
1985-01-30,10.500000,10.578125,10.468750,10.531250,1.100466,4605600
1985-01-31,10.531250,10.593750,10.468750,10.546875,1.102099,1340000
1985-02-01,10.500000,10.593750,10.468750,10.468750,1.093935,1824000
1985-02-04,10.437500,10.750000,10.406250,10.750000,1.123325,4168800
1985-02-05,10.718750,10.718750,10.593750,10.625000,1.110263,3810400
1985-02-06,10.609375,10.656250,10.468750,10.468750,1.093935,2060000
1985-02-07,10.484375,10.640625,10.484375,10.625000,1.110263,2596000
1985-02-08,10.640625,10.703125,10.593750,10.687500,1.116794,1544800
1985-02-11,10.671875,10.671875,10.578125,10.640625,1.111895,1220800
1985-02-12,10.546875,10.609375,10.500000,10.546875,1.102099,1999200
1985-02-13,10.546875,10.703125,10.531250,10.593750,1.106997,2977600
1985-02-14,10.656250,10.656250,10.406250,10.500000,1.097201,2528000
1985-02-15,10.406250,10.468750,10.265625,10.296875,1.087301,2346400
1985-02-19,10.328125,10.343750,10.296875,10.328125,1.090601,1290400
1985-02-20,10.343750,10.406250,10.265625,10.359375,1.093901,2634400
1985-02-21,10.328125,10.359375,10.281250,10.296875,1.087301,1360000
1985-02-22,10.312500,10.406250,10.312500,10.312500,1.088952,860800
1985-02-25,10.343750,10.468750,10.343750,10.468750,1.105451,1125600
1985-02-26,10.468750,10.546875,10.421875,10.484375,1.107101,2120800
1985-02-27,10.421875,10.437500,10.218750,10.296875,1.087301,2435200
1985-02-28,10.281250,10.296875,10.203125,10.250000,1.082352,2398400
1985-03-01,10.250000,10.500000,10.250000,10.500000,1.108751,3621600
1985-03-04,10.500000,10.500000,10.375000,10.437500,1.102151,1326400
1985-03-05,10.500000,10.546875,10.406250,10.546875,1.113700,2003200
1985-03-06,10.500000,10.500000,10.281250,10.375000,1.095551,2668800
1985-03-07,10.296875,10.343750,10.250000,10.343750,1.092251,1830400
1985-03-08,10.343750,10.390625,10.218750,10.296875,1.087301,1457600
1985-03-11,10.296875,10.375000,10.281250,10.328125,1.090601,1512000
1985-03-12,10.328125,10.406250,10.296875,10.359375,1.093901,1172800
1985-03-13,10.359375,10.359375,10.187500,10.234375,1.080702,2789600
1985-03-14,10.203125,10.312500,10.187500,10.265625,1.084001,1444800
1985-03-15,10.250000,10.312500,10.156250,10.203125,1.077402,2412000
1985-03-18,10.234375,10.265625,10.171875,10.234375,1.080702,1120000
1985-03-19,10.265625,10.515625,10.218750,10.515625,1.110400,1829600
1985-03-20,10.500000,10.515625,10.375000,10.390625,1.097201,1338400
1985-03-21,10.359375,10.593750,10.359375,10.546875,1.113700,2473600
1985-03-22,10.546875,10.546875,10.453125,10.531250,1.112051,1479200
1985-03-25,10.500000,10.531250,10.390625,10.437500,1.102151,1932000
1985-03-26,10.156250,10.218750,10.125000,10.171875,1.074102,2630400
1985-03-27,10.156250,10.187500,10.093750,10.171875,1.074102,1520800
1985-03-28,10.171875,10.312500,10.156250,10.234375,1.080702,1592000
1985-03-29,10.296875,10.312500,10.187500,10.281250,1.085652,990400
1985-04-01,10.343750,10.359375,10.265625,10.296875,1.087301,663200
1985-04-02,10.296875,10.343750,10.171875,10.203125,1.077402,897600
1985-04-03,10.171875,10.218750,10.109375,10.171875,1.074102,1892800
1985-04-04,10.171875,10.250000,10.156250,10.187500,1.075752,1140800
1985-04-08,10.203125,10.234375,10.093750,10.140625,1.070803,832000
1985-04-09,10.140625,10.187500,10.015625,10.046875,1.060903,1790400
1985-04-10,10.078125,10.156250,10.062500,10.078125,1.064203,1330400
1985-04-11,10.125000,10.171875,10.000000,10.000000,1.055953,1456000
1985-04-12,10.015625,10.015625,9.859375,9.859375,1.041103,2471200
1985-04-15,9.750000,9.796875,9.718750,9.781250,1.032854,1813600
1985-04-16,9.765625,9.781250,9.625000,9.750000,1.029554,2358400
1985-04-17,9.781250,9.812500,9.671875,9.734375,1.027905,1744000
1985-04-18,9.812500,9.828125,9.734375,9.781250,1.032854,2437600
1985-04-19,9.875000,9.921875,9.796875,9.875000,1.042754,1989600
1985-04-22,9.921875,9.953125,9.875000,9.921875,1.047703,2029600
1985-04-23,9.921875,10.031250,9.906250,10.000000,1.055953,3008000
1985-04-24,10.000000,10.000000,9.921875,9.968750,1.052653,1755200
1985-04-25,9.937500,9.984375,9.906250,9.953125,1.051003,1454400
1985-04-26,9.937500,9.968750,9.890625,9.921875,1.047703,2437600
1985-04-29,9.890625,9.921875,9.718750,9.718750,1.026254,1695200
1985-04-30,9.625000,9.656250,9.562500,9.625000,1.016355,3952000
1985-05-01,9.625000,9.625000,9.375000,9.375000,0.989956,1604000
1985-05-02,9.500000,9.593750,9.453125,9.500000,1.003156,1552800
1985-05-03,9.500000,9.578125,9.484375,9.515625,1.004805,1808800
1985-05-06,9.500000,9.546875,9.453125,9.515625,1.004805,818400
1985-05-07,9.500000,9.531250,9.390625,9.437500,0.996556,1619200
1985-05-08,9.437500,9.562500,9.421875,9.500000,1.003156,1776800
1985-05-09,9.562500,9.578125,9.500000,9.546875,1.008105,1690400
1985-05-10,9.625000,9.625000,9.562500,9.625000,1.016355,4177600
1985-05-13,9.656250,9.671875,9.578125,9.625000,1.016355,1880000
1985-05-14,9.718750,9.781250,9.656250,9.750000,1.029554,3097600
1985-05-15,9.750000,9.765625,9.687500,9.718750,1.026254,3973600
1985-05-16,9.750000,9.765625,9.640625,9.687500,1.022955,1142400
1985-05-17,9.640625,9.765625,9.625000,9.687500,1.022955,4398400
1985-05-20,9.750000,9.781250,9.656250,9.750000,1.041311,3315200
1985-05-21,9.750000,9.828125,9.703125,9.781250,1.044648,2507200
1985-05-22,9.781250,9.781250,9.718750,9.718750,1.037973,1076800
1985-05-23,9.750000,9.750000,9.687500,9.703125,1.036305,1276800
1985-05-24,9.671875,9.703125,9.640625,9.671875,1.032968,1835200
1985-05-28,9.640625,9.656250,9.546875,9.546875,1.019617,2421600
1985-05-29,9.562500,9.593750,9.531250,9.562500,1.021286,1651200
1985-05-30,9.609375,9.625000,9.203125,9.375000,1.001261,10208000
1985-05-31,9.375000,9.437500,9.296875,9.375000,1.001261,4377600
1985-06-03,9.406250,9.421875,9.343750,9.390625,1.002930,2695200
1985-06-04,9.390625,9.500000,9.375000,9.468750,1.011274,4448000
1985-06-05,9.531250,9.671875,9.531250,9.593750,1.024624,5741600
1985-06-06,9.609375,9.671875,9.593750,9.671875,1.032968,2276000
1985-06-07,9.718750,9.734375,9.671875,9.703125,1.036305,2553600
1985-06-10,9.671875,9.843750,9.656250,9.828125,1.049656,1318400
1985-06-11,9.828125,9.843750,9.750000,9.750000,1.041311,1263200
1985-06-12,9.718750,9.750000,9.531250,9.593750,1.024624,1786400
1985-06-13,9.531250,9.546875,9.390625,9.421875,1.006267,3107200
1985-06-14,9.546875,9.546875,9.421875,9.453125,1.009605,1864800
1985-06-17,9.484375,9.500000,9.406250,9.406250,1.004599,1634400
1985-06-18,9.453125,9.500000,9.406250,9.453125,1.009605,1810400
1985-06-19,9.453125,9.468750,9.390625,9.421875,1.006267,2421600
1985-06-20,9.484375,9.546875,9.406250,9.484375,1.012942,2058400
1985-06-21,9.484375,9.484375,9.421875,9.484375,1.012942,3843200
1985-06-24,9.468750,9.625000,9.437500,9.562500,1.021286,2067200
1985-06-25,9.625000,9.718750,9.593750,9.656250,1.031298,2656000
1985-06-26,9.640625,9.734375,9.609375,9.687500,1.034637,1511200
1985-06-27,9.734375,9.843750,9.703125,9.750000,1.041311,1240000
1985-06-28,9.796875,9.812500,9.718750,9.750000,1.041311,1442400
1985-07-01,9.750000,9.796875,9.687500,9.765625,1.042980,3300800
1985-07-02,9.796875,9.843750,9.781250,9.843750,1.051325,2806400
1985-07-03,9.890625,9.906250,9.828125,9.890625,1.056330,1616800
1985-07-05,9.906250,9.953125,9.890625,9.906250,1.057999,674400
1985-07-08,9.921875,9.921875,9.781250,9.812500,1.047987,2229600
1985-07-09,9.750000,9.812500,9.750000,9.781250,1.044648,1372800
1985-07-10,9.750000,9.843750,9.734375,9.843750,1.051325,1616800
1985-07-11,9.906250,10.000000,9.906250,10.000000,1.068012,3563200
1985-07-12,9.875000,9.921875,9.765625,9.828125,1.049656,4188000
1985-07-15,9.781250,9.796875,9.718750,9.734375,1.039643,1570400
1985-07-16,9.796875,9.968750,9.734375,9.937500,1.061336,2805600
1985-07-17,9.953125,10.062500,9.937500,10.062500,1.074687,5956800
1985-07-18,10.031250,10.109375,10.000000,10.000000,1.068012,3479200
1985-07-19,10.000000,10.109375,9.968750,10.078125,1.076355,3798400
1985-07-22,10.062500,10.109375,10.031250,10.093750,1.078025,2304800
1985-07-23,10.093750,10.203125,10.046875,10.078125,1.076355,2980800
1985-07-24,10.078125,10.109375,10.000000,10.031250,1.071349,1454400
1985-07-25,10.046875,10.078125,10.000000,10.015625,1.069680,1904800
1985-07-26,10.031250,10.046875,9.937500,10.015625,1.069680,2040000
1985-07-29,10.015625,10.015625,9.937500,9.937500,1.061336,2729600
1985-07-30,9.921875,9.984375,9.906250,9.984375,1.066343,2048800
1985-07-31,9.984375,10.125000,9.968750,10.000000,1.068012,2480800
1985-08-01,10.031250,10.093750,9.968750,10.046875,1.073018,1203200
1985-08-02,10.000000,10.031250,9.937500,9.984375,1.066343,791200
1985-08-05,9.968750,10.046875,9.937500,10.031250,1.071349,755200
1985-08-06,10.000000,10.015625,9.921875,9.937500,1.061336,1460000
1985-08-07,9.937500,10.015625,9.921875,10.015625,1.069680,1391200
1985-08-08,10.015625,10.031250,9.906250,9.984375,1.066343,1036000
1985-08-09,9.984375,10.000000,9.953125,9.968750,1.064674,1040800
1985-08-12,9.968750,9.968750,9.890625,9.890625,1.056330,863200
1985-08-13,9.890625,9.921875,9.750000,9.843750,1.051325,1416000
1985-08-14,9.875000,9.890625,9.781250,9.781250,1.044648,1210400
1985-08-15,9.796875,9.828125,9.625000,9.671875,1.032968,1556000
1985-08-16,9.593750,9.656250,9.500000,9.609375,1.026293,3062400
1985-08-19,9.609375,9.625000,9.500000,9.609375,1.038109,1324800
1985-08-20,9.640625,9.687500,9.609375,9.656250,1.043173,2608800
1985-08-21,9.625000,9.671875,9.609375,9.625000,1.039797,1067200
1985-08-22,9.609375,9.625000,9.546875,9.578125,1.034733,1292000
1985-08-23,9.609375,9.609375,9.468750,9.531250,1.029669,964800
1985-08-26,9.562500,9.578125,9.515625,9.531250,1.029669,420800
1985-08-27,9.593750,9.609375,9.531250,9.531250,1.029669,1146400
